duration,protocol_type,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,service
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,printer
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,RSTR,0,0,0,0,0,private
36653,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,auth
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,http
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,hostnames
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,mtp
38657,tcp,RSTR,1,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,pop_3
12,tcp,RSTR,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,pop_3
0,tcp,S0,0,0,0,0,0,daytime
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,sunrpc
0,tcp,REJ,0,0,0,0,0,ldap
0,tcp,REJ,0,0,0,0,0,hostnames
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,pop_3
0,tcp,REJ,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,systat
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,30,0,0,0,0,ftp_data
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,bgp
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,iso_tsap
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,215,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,whois
42260,tcp,RSTR,1,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,Z39_50
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,mtp
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
16744,tcp,RSTR,1,0,0,0,0,other
0,tcp,OTH,0,0,0,0,0,smtp
0,tcp,S0,0,0,0,0,0,hostnames
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,http_8001
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,RSTO,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,RSTO,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,login
0,tcp,REJ,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,auth
3,tcp,SF,1240,2451,0,0,0,ftp
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,334,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,remote_job
0,tcp,S0,0,0,0,0,0,netstat
39313,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,S0,0,0,0,0,0,exec
0,tcp,RSTO,0,0,0,0,0,time
0,tcp,RSTR,0,0,0,0,0,private
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,csnet_ns
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,hostnames
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,RSTO,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,334,0,0,0,0,ftp_data
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,ctf
0,tcp,RSTO,0,0,0,0,0,login
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,daytime
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,REJ,0,0,0,0,0,uucp_path
0,icmp,SF,18,0,0,0,0,eco_i
37668,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,uucp
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,domain
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,exec
0,tcp,REJ,0,0,0,0,0,private
0,tcp,SH,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,REJ,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,sunrpc
3,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,klogin
0,tcp,S0,0,0,0,0,0,name
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,http_443
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,REJ,0,0,0,0,0,courier
18521,tcp,RSTR,1,0,0,0,0,other
1,tcp,SF,6,54,0,0,0,ftp
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,sunrpc
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,uucp_path
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,kshell
2,tcp,RSTR,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,name
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,uucp_path
0,tcp,S0,0,0,0,0,0,sql_net
0,tcp,S0,0,0,0,0,0,courier
0,udp,SF,215,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,hostnames
0,tcp,S0,0,0,0,0,0,http_443
0,icmp,SF,1480,0,0,1,0,ecr_i
0,tcp,REJ,0,0,0,0,0,other
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,RSTO,0,0,0,0,0,pop_3
0,tcp,S0,0,0,0,0,0,nntp
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,remote_job
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,Z39_50
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,finger
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,link
0,tcp,RSTO,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,private
708,tcp,SF,1727,24080,0,0,0,telnet
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,ftp_data
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,exec
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,REJ,0,0,0,0,0,whois
1,tcp,SF,1183,2447,0,0,0,ftp
0,tcp,REJ,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,REJ,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,finger
0,tcp,REJ,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,REJ,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,REJ,0,0,0,0,0,netstat
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,SH,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,REJ,0,0,0,0,0,other
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,efs
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,name
0,icmp,SF,520,0,0,0,0,ecr_i
0,icmp,SF,1032,0,0,0,0,ecr_i
8675,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,mtp
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,100,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,ssh
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,SF,334,0,0,0,0,ftp_data
12,tcp,SF,51,8127,0,0,0,http
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,bgp
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,1032,0,0,0,0,ecr_i
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,link
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,sql_net
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nntp
0,tcp,S0,0,0,0,0,0,nntp
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,5,0,0,0,0,other
0,tcp,REJ,0,0,0,0,0,whois
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,pop_2
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,REJ,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,ldap
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,imap4
12773,tcp,RSTR,1,0,0,0,0,other
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,sunrpc
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,klogin
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,icmp,SF,1480,0,0,1,0,ecr_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,nntp
0,tcp,S0,0,0,0,0,0,time
0,tcp,REJ,0,0,0,0,0,other
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,hostnames
0,tcp,REJ,0,0,0,0,0,name
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,REJ,0,0,0,0,0,http
0,udp,SF,1,0,0,0,0,other
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,domain
0,tcp,REJ,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,netbios_ssn
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,kshell
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,S0,0,0,0,0,0,finger
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,REJ,0,0,0,0,0,ldap
0,tcp,S0,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,auth
0,tcp,RSTO,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,http
0,udp,SF,28,0,0,3,0,private
0,tcp,REJ,0,0,0,0,0,other
22556,tcp,RSTR,1,0,0,0,0,private
0,udp,SF,207,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,kshell
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,login
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,REJ,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,time
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,netbios_ssn
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,auth
0,tcp,REJ,0,0,0,0,0,other
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,SF,54540,8314,0,0,0,http
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,vmnet
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,uucp_path
0,tcp,S0,0,0,0,0,0,nnsp
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,REJ,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,smtp
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,echo
38818,tcp,RSTR,1,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,SF,334,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,time
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,gopher
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,uucp_path
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,ssh
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,uucp_path
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,20,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,domain
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,whois
0,tcp,REJ,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,klogin
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,auth
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,echo
36741,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,systat
0,tcp,REJ,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,finger
0,icmp,SF,1480,0,0,1,0,ecr_i
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,RSTO,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,efs
0,tcp,REJ,0,0,0,0,0,private
25910,tcp,RSTR,1,0,0,0,0,private
4961,tcp,RSTR,1,0,0,0,0,other
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,sunrpc
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,whois
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
20,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,REJ,0,0,0,0,0,uucp_path
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,courier
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,Z39_50
1,tcp,SF,1183,2445,0,0,0,ftp
0,tcp,RSTR,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,uucp
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,REJ,0,0,0,0,0,mtp
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,exec
0,tcp,RSTO,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,private
1,tcp,RSTO,0,133,0,0,0,ftp
0,icmp,SF,1480,0,0,1,0,ecr_i
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,kshell
0,tcp,RSTO,0,0,0,0,0,echo
0,tcp,REJ,0,0,0,0,0,private
0,tcp,SF,334,0,0,0,0,ftp_data
5055,tcp,SF,1049,2274,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,domain
0,tcp,REJ,0,0,0,0,0,uucp_path
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,auth
